review_id,booking_id,customer_id,driver_id,review_text,star_rating,review_date,label,trust_score,reason
REV002629,BK006136,CUST00201,DRV0131,Driver Ayushman was very polite and the Auto was clean. Reached on time despite traffic near Mumbai.,4,2025-01-27 23:04:52,Genuine,80.0,contains specific ride details
REV002630,BK006140,CUST00185,DRV0167,"Good experience overall, vehicle was in good condition. Driver knew the Pune routes well.",4,2025-04-15 13:08:47,Genuine,65.0,some specific details present
REV002631,BK006144,CUST00359,DRV0012,nice,5,2025-12-07 13:43:55,Suspicious,25.0,too short and generic to be trustworthy
REV002632,BK006147,CUST00030,DRV0262,"Excellent service, driver helped with my luggage and was very professional.",4,2025-08-04 12:15:50,Genuine,80.0,contains specific ride details
REV002633,BK006148,CUST00748,DRV0054,"Excellent service, driver helped with my luggage and was very professional.",5,2025-10-11 13:45:33,Genuine,80.0,contains specific ride details
REV002634,BK006150,CUST00078,DRV0038,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",5,2025-09-15 07:25:30,Genuine,65.0,some specific details present
REV002635,BK006152,CUST00071,DRV0318,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-05-03 11:34:29,Genuine,80.0,contains specific ride details
REV002636,BK006154,CUST00794,DRV0129,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-11-10 18:17:13,Genuine,80.0,contains specific ride details
REV002637,BK006156,CUST00870,DRV0062,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-02-28 07:01:11,Genuine,80.0,contains specific ride details
REV002638,BK006157,CUST00728,DRV0220,"Excellent service, driver helped with my luggage and was very professional.",4,2025-10-23 09:53:12,Genuine,80.0,contains specific ride details
REV002639,BK006158,CUST01350,DRV0242,"Good experience overall, vehicle was in good condition. Driver knew the Delhi routes well.",4,2025-04-21 07:49:57,Genuine,65.0,some specific details present
REV002640,BK006162,CUST00673,DRV0345,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-08-05 18:15:00,Genuine,80.0,contains specific ride details
REV002641,BK006163,CUST00502,DRV0194,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-10-10 16:52:31,Genuine,65.0,some specific details present
REV002642,BK006165,CUST00091,DRV0217,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-04-13 06:34:21,Genuine,80.0,contains specific ride details
REV002643,BK006166,CUST01586,DRV0095,Visit www.bestdeals-ride.com for discount codes!!!,5,2025-10-21 00:00:53,Spam,5.0,"contains URL, phone number, or promotional content"
REV002644,BK006168,CUST01596,DRV0174,AC wasn't working properly but driver was courteous. Fare was reasonable for 2.2km.,4,2025-01-06 12:53:40,Genuine,85.0,contains specific ride details
REV002645,BK006169,CUST01772,DRV0236,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",5,2025-07-12 01:27:12,Genuine,65.0,some specific details present
REV002646,BK006171,CUST00973,DRV0044,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-02-12 01:42:00,Genuine,80.0,contains specific ride details
REV002647,BK006172,CUST01312,DRV0262,"Excellent service, driver helped with my luggage and was very professional.",4,2025-12-10 23:58:07,Genuine,80.0,contains specific ride details
REV002648,BK006173,CUST00429,DRV0130,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-06-30 07:00:58,Genuine,80.0,contains specific ride details
REV002649,BK006174,CUST00790,DRV0213,AC wasn't working properly but driver was courteous. Fare was reasonable for 17.9km.,3,2025-12-21 02:01:49,Genuine,85.0,contains specific ride details
REV002650,BK006178,CUST00309,DRV0260,Best driver ever! Best driver ever! Best driver ever!,5,2025-05-13 10:10:31,Genuine,65.0,some specific details present
REV002651,BK006183,CUST01571,DRV0014,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-11-01 13:15:20,Genuine,80.0,contains specific ride details
REV002652,BK006186,CUST01670,DRV0132,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-08-02 23:15:23,Genuine,65.0,some specific details present
REV002653,BK006194,CUST00086,DRV0238,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-05-28 07:09:15,Genuine,80.0,contains specific ride details
REV002654,BK006195,CUST00842,DRV0271,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-03-05 22:23:34,Genuine,80.0,contains specific ride details
REV002655,BK006201,CUST01250,DRV0090,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-10-22 16:07:56,Genuine,80.0,contains specific ride details
REV002656,BK006203,CUST00520,DRV0327,"Good experience overall, vehicle was in good condition. Driver knew the Hyderabad routes well.",5,2025-02-09 14:27:27,Genuine,65.0,some specific details present
REV002657,BK006204,CUST00866,DRV0288,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-01-01 07:12:22,Genuine,65.0,some specific details present
REV002658,BK006205,CUST00224,DRV0298,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-06-24 07:32:24,Genuine,80.0,contains specific ride details
REV002659,BK006207,CUST01471,DRV0311,AC wasn't working properly but driver was courteous. Fare was reasonable for 6.4km.,3,2025-06-23 00:49:24,Genuine,85.0,contains specific ride details
REV002660,BK006209,CUST00488,DRV0159,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-09-24 18:23:55,Genuine,80.0,contains specific ride details
REV002661,BK006213,CUST01609,DRV0263,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-04-01 13:04:08,Genuine,90.0,Specific detail and consistent sentiment.
REV002662,BK006214,CUST00886,DRV0113,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-03-03 13:24:55,Genuine,95.0,Specific details (flyover route) and positive sentiment.
REV002663,BK006218,CUST00687,DRV0146,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-10-26 13:54:06,Suspicious,20.0,Exact duplicate of previous review.
REV002664,BK006220,CUST01028,DRV0196,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",4,2025-12-31 06:06:41,Genuine,90.0,"Specific details (vehicle, route knowledge)."
REV002665,BK006221,CUST01501,DRV0229,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-03-19 12:52:48,Suspicious,15.0,Exact duplicate of previous reviews.
REV002666,BK006223,CUST00251,DRV0315,nice nice nice nice nice,5,2025-09-21 08:57:12,Suspicious,10.0,Highly repetitive and generic language.
REV002667,BK006225,CUST00704,DRV0241,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-11-06 00:32:14,Genuine,95.0,Concrete details (late but informed) and balanced sentiment.
REV002668,BK006226,CUST00868,DRV0285,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-11-07 23:42:20,Suspicious,15.0,Exact duplicate of previous reviews.
REV002669,BK006230,CUST01481,DRV0163,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-09-22 21:27:21,Suspicious,10.0,Exact duplicate of previous reviews.
REV002670,BK006234,CUST01311,DRV0341,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-07-23 08:20:26,Suspicious,30.0,"Duplicate text, sentiment-rating mismatch."
REV002671,BK006237,CUST01064,DRV0336,Driver Abeer was very polite and the Sedan was clean. Reached on time despite traffic near Delhi.,5,2025-03-23 09:48:05,Genuine,80.0,contains specific ride details
REV002672,BK006239,CUST00892,DRV0228,"Good experience overall, vehicle was in good condition. Driver knew the Mumbai routes well.",5,2025-11-13 16:12:19,Genuine,65.0,some specific details present
REV002673,BK006242,CUST00833,DRV0062,Driver Radha was very polite and the Prime SUV was clean. Reached on time despite traffic near Chennai.,5,2025-12-26 15:10:32,Genuine,80.0,contains specific ride details
REV002674,BK006244,CUST00238,DRV0320,Visit www.bestdeals-ride.com for discount codes!!!,5,2025-01-13 08:46:41,Spam,5.0,"contains URL, phone number, or promotional content"
REV002675,BK006247,CUST00290,DRV0189,"Good experience overall, vehicle was in good condition. Driver knew the Delhi routes well.",5,2025-06-27 19:04:02,Genuine,65.0,some specific details present
REV002676,BK006250,CUST01371,DRV0330,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-10-26 23:03:28,Genuine,80.0,contains specific ride details
REV002677,BK006251,CUST01669,DRV0080,"Good experience overall, vehicle was in good condition. Driver knew the Mumbai routes well.",4,2025-12-03 15:45:52,Genuine,65.0,some specific details present
REV002678,BK006252,CUST00425,DRV0124,"Excellent service, driver helped with my luggage and was very professional.",4,2025-10-24 21:56:38,Genuine,80.0,contains specific ride details
REV002679,BK006255,CUST00458,DRV0286,"Excellent service, driver helped with my luggage and was very professional.",4,2025-08-23 09:40:54,Genuine,80.0,contains specific ride details
REV002680,BK006257,CUST01604,DRV0171,"Good experience overall, vehicle was in good condition. Driver knew the Pune routes well.",5,2025-12-17 11:03:57,Genuine,65.0,some specific details present
REV002681,BK006258,CUST01267,DRV0006,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-06-14 06:04:55,Genuine,65.0,some specific details present
REV002682,BK006260,CUST00645,DRV0311,"Excellent service, driver helped with my luggage and was very professional.",4,2025-12-03 16:07:12,Genuine,80.0,contains specific ride details
REV002683,BK006261,CUST01189,DRV0101,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-10-11 19:49:58,Genuine,80.0,contains specific ride details
REV002684,BK006262,CUST01267,DRV0240,nice,5,2025-11-11 07:32:43,Suspicious,25.0,too short and generic to be trustworthy
REV002685,BK006263,CUST01498,DRV0213,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",5,2025-09-18 00:09:05,Genuine,65.0,some specific details present
REV002686,BK006268,CUST01609,DRV0085,Visit www.bestdeals-ride.com for discount codes!!!,1,2025-12-30 10:15:31,Spam,5.0,"contains URL, phone number, or promotional content"
REV002687,BK006269,CUST00872,DRV0062,"Excellent service, driver helped with my luggage and was very professional.",5,2025-06-01 08:30:17,Genuine,80.0,contains specific ride details
REV002688,BK006270,CUST00195,DRV0191,ok ok,5,2025-02-27 08:37:21,Suspicious,25.0,too short and generic to be trustworthy
REV002689,BK006279,CUST00311,DRV0012,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-11-17 12:48:20,Genuine,80.0,contains specific ride details
REV002690,BK006285,CUST00787,DRV0236,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-09-17 11:39:49,Genuine,80.0,contains specific ride details
REV002691,BK006292,CUST01306,DRV0090,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-02-04 02:27:34,Genuine,80.0,contains specific ride details
REV002692,BK006293,CUST01491,DRV0053,Driver Dominic was very polite and the Mini was clean. Reached on time despite traffic near Chennai.,5,2025-11-27 04:01:21,Genuine,80.0,contains specific ride details
REV002693,BK006295,CUST00326,DRV0099,"Excellent service, driver helped with my luggage and was very professional.",4,2025-04-19 15:40:24,Genuine,80.0,contains specific ride details
REV002694,BK006296,CUST00705,DRV0262,"Excellent service, driver helped with my luggage and was very professional.",5,2025-12-09 15:02:36,Genuine,80.0,contains specific ride details
REV002695,BK006297,CUST00105,DRV0079,"Excellent service, driver helped with my luggage and was very professional.",4,2025-06-07 01:43:21,Genuine,80.0,contains specific ride details
REV002696,BK006298,CUST00786,DRV0140,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-01-26 00:45:27,Genuine,80.0,contains specific ride details
REV002697,BK006300,CUST00342,DRV0320,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-06-24 05:20:23,Genuine,80.0,contains specific ride details
REV002698,BK006301,CUST01715,DRV0268,AC wasn't working properly but driver was courteous. Fare was reasonable for 2.9km.,4,2025-06-05 18:50:53,Genuine,85.0,contains specific ride details
REV002699,BK006305,CUST00035,DRV0065,Call 9876543210 for direct booking and skip the app fees,5,2025-10-28 09:10:55,Spam,5.0,"contains URL, phone number, or promotional content"
REV002700,BK006306,CUST00818,DRV0084,Driver Ekanta was very polite and the Sedan was clean. Reached on time despite traffic near Pune.,4,2025-09-11 02:25:11,Genuine,80.0,contains specific ride details
REV002701,BK006307,CUST01749,DRV0192,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-02-02 10:55:39,Genuine,80.0,contains specific ride details
REV002702,BK006309,CUST00947,DRV0292,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-04-27 19:22:53,Genuine,80.0,contains specific ride details
REV002703,BK006312,CUST00730,DRV0032,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-07-30 17:33:41,Genuine,65.0,some specific details present
REV002704,BK006314,CUST00243,DRV0110,AC wasn't working properly but driver was courteous. Fare was reasonable for 2.6km.,4,2025-09-13 23:04:16,Genuine,85.0,contains specific ride details
REV002705,BK006315,CUST01556,DRV0316,Driver Rohan was very polite and the Mini was clean. Reached on time despite traffic near Bengaluru.,5,2025-05-08 19:48:20,Genuine,80.0,contains specific ride details
REV002706,BK006321,CUST00719,DRV0065,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-04-29 09:48:26,Genuine,65.0,some specific details present
REV002707,BK006324,CUST00006,DRV0251,ok ok,5,2025-01-30 01:36:38,Suspicious,25.0,too short and generic to be trustworthy
REV002708,BK006327,CUST00063,DRV0124,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",5,2025-08-30 05:19:33,Genuine,65.0,some specific details present
REV002709,BK006331,CUST00879,DRV0291,Driver Maanas was very polite and the Prime SUV was clean. Reached on time despite traffic near Chennai.,5,2025-02-04 18:32:37,Genuine,80.0,contains specific ride details
REV002710,BK006340,CUST01050,DRV0271,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-12-04 14:41:43,Genuine,80.0,contains specific ride details
REV002711,BK006341,CUST01015,DRV0211,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-05-07 04:54:02,Genuine,80.0,contains specific ride details
REV002712,BK006344,CUST00678,DRV0008,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-05-15 17:17:09,Genuine,80.0,contains specific ride details
REV002713,BK006345,CUST00851,DRV0175,"Excellent service, driver helped with my luggage and was very professional.",5,2025-08-17 14:43:51,Genuine,80.0,contains specific ride details
REV002714,BK006351,CUST00033,DRV0016,AC wasn't working properly but driver was courteous. Fare was reasonable for 2.5km.,3,2025-03-28 08:53:00,Genuine,85.0,contains specific ride details
REV002715,BK006352,CUST00140,DRV0334,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-01-31 10:47:07,Genuine,80.0,contains specific ride details
REV002716,BK006355,CUST00341,DRV0337,Driver Warhi was very polite and the Sedan was clean. Reached on time despite traffic near Delhi.,4,2025-12-19 15:02:12,Genuine,80.0,contains specific ride details
REV002717,BK006363,CUST01302,DRV0272,AC wasn't working properly but driver was courteous. Fare was reasonable for 12.4km.,4,2025-10-16 05:40:01,Genuine,85.0,contains specific ride details
REV002718,BK006365,CUST00105,DRV0230,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-12-10 01:36:58,Genuine,65.0,some specific details present
REV002719,BK006366,CUST01439,DRV0267,"Good experience overall, vehicle was in good condition. Driver knew the Delhi routes well.",4,2025-03-14 16:02:24,Genuine,65.0,some specific details present
REV002720,BK006367,CUST00160,DRV0009,"Good experience overall, vehicle was in good condition. Driver knew the Delhi routes well.",5,2025-06-19 05:27:13,Genuine,65.0,some specific details present
REV002721,BK006368,CUST00097,DRV0027,Call 9876543210 for direct booking and skip the app fees,5,2025-10-02 23:36:54,Spam,5.0,"contains URL, phone number, or promotional content"
REV002722,BK006370,CUST00079,DRV0043,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-10-27 06:55:02,Genuine,80.0,contains specific ride details
REV002723,BK006372,CUST00615,DRV0196,ok ok,5,2025-06-30 11:36:40,Suspicious,25.0,too short and generic to be trustworthy
REV002724,BK006373,CUST00081,DRV0024,good service,5,2025-11-27 11:14:25,Suspicious,25.0,too short and generic to be trustworthy
REV002725,BK006377,CUST01298,DRV0105,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-03-10 18:02:20,Genuine,80.0,contains specific ride details
REV002726,BK006380,CUST01658,DRV0095,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",5,2025-06-06 17:33:05,Genuine,65.0,some specific details present
REV002727,BK006385,CUST00762,DRV0105,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-12-02 14:49:46,Genuine,80.0,contains specific ride details
REV002728,BK006386,CUST00398,DRV0303,Visit www.bestdeals-ride.com for discount codes!!!,4,2025-01-13 13:15:13,Spam,5.0,"contains URL, phone number, or promotional content"
REV002729,BK006389,CUST01008,DRV0070,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-04-25 11:08:45,Genuine,65.0,some specific details present
REV002730,BK006394,CUST01233,DRV0062,"Excellent service, driver helped with my luggage and was very professional.",5,2025-06-03 13:58:32,Genuine,80.0,contains specific ride details
REV002731,BK006397,CUST00619,DRV0039,Driver Kalpit was very polite and the Bike was clean. Reached on time despite traffic near Mumbai.,4,2025-09-15 11:32:13,Genuine,80.0,contains specific ride details
REV002732,BK006398,CUST00755,DRV0001,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-06-22 17:09:06,Genuine,80.0,contains specific ride details
REV002733,BK006402,CUST01752,DRV0269,AC wasn't working properly but driver was courteous. Fare was reasonable for 2.4km.,3,2025-08-14 17:52:35,Genuine,85.0,contains specific ride details
REV002734,BK006406,CUST00432,DRV0087,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-12-31 04:06:24,Genuine,80.0,contains specific ride details
REV002735,BK006409,CUST01109,DRV0072,AC wasn't working properly but driver was courteous. Fare was reasonable for 4.0km.,4,2025-01-10 21:45:03,Genuine,85.0,contains specific ride details
REV002736,BK006410,CUST00443,DRV0327,"Good experience overall, vehicle was in good condition. Driver knew the Mumbai routes well.",5,2025-10-02 00:57:29,Genuine,65.0,some specific details present
REV002737,BK006414,CUST00493,DRV0102,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-12-25 18:38:53,Genuine,80.0,contains specific ride details
REV002738,BK006415,CUST01795,DRV0024,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-04-10 10:50:57,Genuine,80.0,contains specific ride details
REV002739,BK006416,CUST01639,DRV0160,"Good experience overall, vehicle was in good condition. Driver knew the Chennai routes well.",4,2025-11-08 19:13:38,Genuine,65.0,some specific details present
REV002740,BK006418,CUST00618,DRV0272,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-09-09 21:03:25,Genuine,65.0,some specific details present
REV002741,BK006420,CUST01736,DRV0196,best app best driver,5,2025-09-27 14:01:50,Genuine,65.0,some specific details present
REV002742,BK006421,CUST00352,DRV0068,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-06-27 03:53:07,Genuine,80.0,contains specific ride details
REV002743,BK006422,CUST00500,DRV0012,Driver Adya was very polite and the Bike was clean. Reached on time despite traffic near Pune.,5,2025-09-03 05:03:07,Genuine,80.0,contains specific ride details
REV002744,BK006426,CUST01605,DRV0078,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-08-19 18:17:29,Genuine,65.0,some specific details present
REV002745,BK006427,CUST00052,DRV0333,AC wasn't working properly but driver was courteous. Fare was reasonable for 6.5km.,3,2025-04-09 12:01:05,Genuine,85.0,contains specific ride details
REV002746,BK006428,CUST01378,DRV0134,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-06-25 01:52:52,Genuine,80.0,contains specific ride details
REV002747,BK006430,CUST00825,DRV0336,nice nice nice nice nice,1,2025-09-28 15:26:19,Suspicious,10.0,repetitive/generic language or sentiment mismatch
REV002748,BK006431,CUST00793,DRV0191,"Excellent service, driver helped with my luggage and was very professional.",5,2025-11-08 19:08:26,Genuine,80.0,contains specific ride details
REV002749,BK006435,CUST01295,DRV0016,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-12-26 05:46:22,Genuine,80.0,contains specific ride details
REV002750,BK006436,CUST00944,DRV0032,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-05-03 01:38:06,Genuine,80.0,contains specific ride details
REV002751,BK006445,CUST00053,DRV0188,"Excellent service, driver helped with my luggage and was very professional.",5,2025-01-05 20:23:51,Genuine,80.0,contains specific ride details
REV002752,BK006447,CUST00458,DRV0231,Driver Sudiksha was very polite and the Sedan was clean. Reached on time despite traffic near Mumbai.,4,2025-04-01 11:01:59,Genuine,80.0,contains specific ride details
REV002753,BK006448,CUST00737,DRV0128,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-03-07 22:12:48,Genuine,80.0,contains specific ride details
REV002754,BK006449,CUST01271,DRV0062,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-02-23 20:40:02,Genuine,80.0,contains specific ride details
REV002755,BK006453,CUST01272,DRV0298,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-12-07 18:02:26,Genuine,80.0,contains specific ride details
REV002756,BK006465,CUST00613,DRV0311,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-08-15 11:54:01,Genuine,80.0,contains specific ride details
REV002757,BK006470,CUST01700,DRV0143,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-08-30 19:35:07,Genuine,80.0,contains specific ride details
REV002758,BK006471,CUST00750,DRV0231,AC wasn't working properly but driver was courteous. Fare was reasonable for 8.9km.,4,2025-03-14 14:15:37,Genuine,85.0,contains specific ride details
REV002759,BK006474,CUST01537,DRV0194,"Good experience overall, vehicle was in good condition. Driver knew the Chennai routes well.",5,2025-10-30 00:11:31,Genuine,65.0,some specific details present
REV002760,BK006479,CUST00169,DRV0309,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-02-07 20:57:09,Genuine,80.0,contains specific ride details
REV002761,BK006484,CUST00116,DRV0059,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-05-24 23:43:26,Genuine,80.0,contains specific ride details
REV002762,BK006486,CUST01152,DRV0079,AC wasn't working properly but driver was courteous. Fare was reasonable for 3.0km.,3,2025-06-10 09:19:46,Genuine,85.0,contains specific ride details
REV002763,BK006490,CUST01208,DRV0064,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-05-11 14:38:26,Genuine,80.0,contains specific ride details
REV002764,BK006491,CUST01599,DRV0325,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-09-27 23:26:01,Genuine,80.0,contains specific ride details
REV002765,BK006492,CUST00935,DRV0120,nice,5,2025-06-09 01:26:30,Suspicious,25.0,too short and generic to be trustworthy
REV002766,BK006493,CUST00612,DRV0147,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-05-01 18:51:22,Genuine,65.0,some specific details present
REV002767,BK006496,CUST01245,DRV0292,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-04-17 01:57:58,Genuine,80.0,contains specific ride details
REV002768,BK006504,CUST00148,DRV0061,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-07-11 03:01:34,Genuine,80.0,contains specific ride details
REV002769,BK006505,CUST00941,DRV0179,AC wasn't working properly but driver was courteous. Fare was reasonable for 4.7km.,3,2025-07-24 15:33:36,Genuine,85.0,contains specific ride details
REV002770,BK006508,CUST01065,DRV0005,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-11-27 03:05:07,Genuine,80.0,contains specific ride details
REV002771,BK006509,CUST01166,DRV0034,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-04-06 19:34:14,Genuine,80.0,contains specific ride details
REV002772,BK006510,CUST00674,DRV0150,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-11-17 13:33:43,Genuine,65.0,some specific details present
REV002773,BK006511,CUST01461,DRV0261,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-10-15 12:15:03,Genuine,65.0,some specific details present
REV002774,BK006512,CUST01175,DRV0199,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",5,2025-06-04 01:02:39,Genuine,65.0,some specific details present
REV002775,BK006513,CUST00093,DRV0310,Driver Isaiah was very polite and the Bike was clean. Reached on time despite traffic near Hyderabad.,5,2025-12-19 07:10:15,Genuine,80.0,contains specific ride details
REV002776,BK006515,CUST00209,DRV0041,"Good experience overall, vehicle was in good condition. Driver knew the Hyderabad routes well.",5,2025-11-29 06:09:28,Genuine,65.0,some specific details present
REV002777,BK006517,CUST00696,DRV0273,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-08-12 05:21:38,Genuine,80.0,contains specific ride details
REV002778,BK006518,CUST01267,DRV0118,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-05-12 20:59:57,Genuine,65.0,some specific details present
REV002779,BK006519,CUST00255,DRV0299,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-10-18 18:42:14,Genuine,80.0,contains specific ride details
REV002780,BK006520,CUST01577,DRV0080,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-02-26 04:04:45,Genuine,80.0,contains specific ride details
REV002781,BK006522,CUST00090,DRV0195,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-09-26 07:08:13,Genuine,80.0,contains specific ride details
REV002782,BK006524,CUST00063,DRV0054,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",5,2025-05-23 19:01:18,Genuine,65.0,some specific details present
REV002783,BK006525,CUST00180,DRV0231,AC wasn't working properly but driver was courteous. Fare was reasonable for 3.3km.,4,2025-06-29 02:33:34,Genuine,85.0,contains specific ride details
REV002784,BK006531,CUST00178,DRV0039,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-08-12 23:06:52,Genuine,80.0,contains specific ride details
REV002785,BK006532,CUST00208,DRV0180,Driver Krisha was very polite and the Sedan was clean. Reached on time despite traffic near Hyderabad.,4,2025-06-17 16:05:34,Genuine,80.0,contains specific ride details
REV002786,BK006533,CUST01568,DRV0142,nice nice nice nice nice,5,2025-11-13 17:13:55,Suspicious,14.0,repetitive/generic language or sentiment mismatch
REV002787,BK006537,CUST01638,DRV0063,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-03-01 18:40:02,Genuine,80.0,contains specific ride details
REV002788,BK006538,CUST00800,DRV0060,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-09-06 00:33:21,Genuine,65.0,some specific details present
REV002789,BK006540,CUST00060,DRV0261,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-09-11 22:48:22,Genuine,80.0,contains specific ride details
REV002790,BK006543,CUST00626,DRV0301,best app best driver,5,2025-11-23 19:44:20,Genuine,65.0,some specific details present
REV002791,BK006548,CUST00369,DRV0062,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-03-10 22:57:14,Genuine,80.0,contains specific ride details
REV002792,BK006549,CUST01696,DRV0330,ok ok,5,2025-02-17 21:04:03,Suspicious,25.0,too short and generic to be trustworthy
REV002793,BK006553,CUST00940,DRV0327,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-01-27 14:45:44,Genuine,80.0,contains specific ride details
REV002794,BK006555,CUST00518,DRV0164,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-11-25 06:34:16,Genuine,65.0,some specific details present
REV002795,BK006558,CUST01561,DRV0180,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-02-20 06:17:21,Genuine,80.0,contains specific ride details
REV002796,BK006559,CUST01567,DRV0247,"Excellent service, driver helped with my luggage and was very professional.",4,2025-03-10 10:48:09,Genuine,80.0,contains specific ride details
REV002797,BK006563,CUST00151,DRV0094,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-08-28 14:32:36,Genuine,80.0,contains specific ride details
